,gameId,playId,nflId,displayName,frameId,frameType,time,jerseyNumber,club,playDirection,x,y,s,a,dis,o,dir,event,o_clean,dir_clean,x_clean,y_clean,s_clean,a_clean,dis_clean,dir_radians,v_x,v_y,passAttempt,possessionTeam,defensiveTeam,pff_manZone,defense,week,uniqueId,frameUniqueId,snap_frame,frames_from_snap
12,2022091112,275,47795.0,Rashan Gary,147,AFTER_SNAP,2022-09-11 20:33:08.9,52.0,GB,right,98.9,28.78,3.99,3.37,0.41,275.33,260.64,,174.67000000000007,189.36,98.9,28.78,3.99,3.37,0.41,3.304955471576463,-3.9368769173893936,-0.6489222891275871,1,MIN,GB,0.0,1,1,2022091112_275,2022091112_275_147,128,19
13,2022091112,275,47801.0,Garrett Bradbury,147,AFTER_SNAP,2022-09-11 20:33:08.9,56.0,MIN,right,102.48,25.18,1.47,1.21,0.14,72.51,261.43,,17.49000000000001,188.56999999999994,102.48,25.18,1.47,1.21,0.14,3.2911673704857063,-1.4535867767834818,-0.21905588866818546,1,MIN,GB,0.0,0,1,2022091112_275,2022091112_275_147,128,19
14,2022091112,275,47804.0,Darnell Savage,147,AFTER_SNAP,2022-09-11 20:33:08.9,26.0,GB,right,113.27,23.78,1.97,2.45,0.19,219.8,141.37,,230.20000000000005,308.63,113.27,23.78,1.97,2.45,0.19,5.386609670430099,1.229848767236181,-1.5389515943419552,1,MIN,GB,0.0,1,1,2022091112_275,2022091112_275_147,128,19
15,2022091112,275,47833.0,Irv Smith,147,AFTER_SNAP,2022-09-11 20:33:08.9,84.0,MIN,right,107.18,26.89,6.91,1.19,0.68,340.2,2.91,,109.80000000000001,87.09000000000003,107.18,26.89,6.91,1.19,0.68,1.520007245561862,0.35080168862836175,6.901089636807762,1,MIN,GB,0.0,0,1,2022091112_275,2022091112_275_147,128,19
16,2022091112,275,52430.0,Justin Jefferson,147,AFTER_SNAP,2022-09-11 20:33:08.9,18.0,MIN,right,107.05,9.77,7.57,2.63,0.76,261.49,159.86,,188.51,290.14,107.05,9.77,7.57,2.63,0.76,5.063898291736347,2.606466232447665,-7.107125563764163,1,MIN,GB,0.0,0,1,2022091112_275,2022091112_275_147,128,19
17,2022091112,275,52466.0,Ezra Cleveland,147,AFTER_SNAP,2022-09-11 20:33:08.9,72.0,MIN,right,102.18,26.36,2.05,0.48,0.22,67.99,261.01,,22.00999999999999,188.99,102.18,26.36,2.05,0.48,0.22,3.2984977533440833,-2.024817038458683,-0.3203372609725668,1,MIN,GB,0.0,0,1,2022091112_275,2022091112_275_147,128,19
18,2022091112,275,52584.0,K.J. Osborn,147,AFTER_SNAP,2022-09-11 20:33:08.9,17.0,MIN,right,109.33,27.19,6.84,1.86,0.68,175.01,156.92,,274.99,293.08000000000004,109.33,27.19,6.84,1.86,0.68,5.115210971744982,2.6813895387310276,-6.292515406543222,1,MIN,GB,0.0,0,1,2022091112_275,2022091112_275_147,128,19
19,2022091112,275,53452.0,Christian Darrisaw,147,AFTER_SNAP,2022-09-11 20:33:08.9,71.0,MIN,right,100.0,28.63,3.8,0.98,0.38,302.18,268.18,,147.82,181.81999999999994,100.0,28.63,3.8,0.98,0.38,3.173357645976089,-3.798083033186974,-0.1206866729064766,1,MIN,GB,0.0,0,1,2022091112_275,2022091112_275_147,128,19
20,2022091112,275,53458.0,Eric Stokes,147,AFTER_SNAP,2022-09-11 20:33:08.9,21.0,GB,right,110.78,13.45,4.85,4.78,0.47,231.59,151.07,,218.40999999999997,298.93000000000006,110.78,13.45,4.85,4.78,0.47,5.217312732986651,2.3461424393346846,-4.244775100562183,1,MIN,GB,0.0,1,1,2022091112_275,2022091112_275_147,128,19
21,2022091112,275,54524.0,Ed Ingram,147,AFTER_SNAP,2022-09-11 20:33:08.9,67.0,MIN,right,104.71,22.65,2.01,1.65,0.2,236.57,220.46,,213.43000000000006,229.53999999999996,104.71,22.65,2.01,1.65,0.2,4.0062287650277835,-1.3043232234593694,-1.5293269528601658,1,MIN,GB,0.0,0,1,2022091112_275,2022091112_275_147,128,19
